,link,bahan,bumbu,metode
95,https://resepmamiku.com/homemade-nugget-plasa-cake,"500 gr fillet daging ayam bagian paha, potong2
1 bh wortel, potong2
6 siung bawang putih
1 btr telur
180 gr keju parut
3 sdm tepung terigu
3 sdm tepung maizena
5 sdm tepung roti
50 ml susu cair
1 sdt garam
1⁄2 sdt lada
1 sdt bumbu jamur
2 sdt gula
Pelapis: telur kocok lepas n tepung roti secukupnya",,"1. Masukkan daging ayam, wortel, bawang putih dlm FOOD PROCESSOR proses sampe halus.
2. Campur dngn semua bahan lainnya, aduk rata.
3. Letakkan adonan ke dalam loyang yg tlah dioles minyak. Ratakan permukaannya.
4. Kukus sekitar 20 menit hingga matang.
5. Biarkan dingin, lalu potong2
6. Masukkan ke kocokan telur, lalu balur tepung roti.
7. Siap digoreng atau simpan di freezer sebagai stock frozen food."
96,https://resepmamiku.com/udang-bakar-pedas-laysisilia,"500 gr udang
Perasan jeruk lemon / nipis5 bawang merah
2 bawang putih
10 cabe merah
Cabe rawit *optional
Daun jeruk, iris tipis
1/2 bh tomat
Garam, gula dan penyedap secukupnya",,"bersihkan udang, belah punggung
marinasi dengan jeruk lemon & garam
tumis bahan sambal
masukan garam gula dan penyedap koreksi rasa
masak sampai sambal matang
biarkan sambal sampai agak dingin
balurkan sambal ke udang, ratakan
siapkan pan, beri sedikit minyak
grill udang sampai matang"
97,https://resepmamiku.com/tortang-talong-fitriyas_widodo,"1 buah terong ungu
2 butir telur
1/4 buah bawang bombay potong dadu
Cabe rawit (tambahan dari aku)
Daun bawang potong2 secukupnya",,"Oles terong dg minyak lalu bakar sampai matang,buang kulitnya
Tumis bawang bombay sampai wangi
Campur telur,bawang bombay,daun bawang,cabe beri garam dan kecap ikan atau bisa pakai kecap asin,kocok
Penyet terong yg telah di bakar menggunakan garpu
Celup terong ke telur lalu goreng di teflon
Tuang sisa telur di atas terong,goreng sampai matang,jangan lupa di balik ya,sajikam dg nasi hangat"
98,https://resepmamiku.com/mie-rebus-belitung-qiutin-kitchen,"1 bungkus mie telor, rebus, angkat, tiriskan
250 gr udang , cincang
500 ml kaldu udang
1 sdm gula merah
1 ruas lengkuas, geprek
1 sdm maizena , di larutkan dengan sedikit air
Garam, gula pasir, merica bubuk secukupnya
Minyak untuk menumis","6 buah bawang merah
3 buah bawang putih
4 buah kemiri","1. Kaldu udang : kulit udang disangrai hingga kering kemudian di rebus, dan saring
2. Panaskan wajan, tuang minyak , tumis bumbu halus sampai harum. Masukan lengkuas aduk rata. Masukan udang tumis hingga berubah warna.
3. Masukan kaldu udang, aduk rata. Masak hingga mendidih. Beri garam, gula pasir dan merica. Test rasa
4. Masukan larutan tepung maizena. Aduk rata hingga agak mengental.
5. Tata mie dalam piring, beri tahu, mentimun, kentang , kecambah dan emping beri kuah
6. Mie rebus belitung siap dihidangkan."
99,https://resepmamiku.com/ayam-pok-pok-sambel-geprek-annasupriyanto,"500 gr paha ayam filet
1 bks Tepung serba guna /tepung terigu
4 sdm tepung maizena
1 btr telur
Garam lada halus secukupnya2 siung bawang putih halus
1 sdm saos tiram
1/2 sdt bubuk cabe jika suka
Garam lada halus & bubuk kaldu",,"1. Cuci ayam kasi garam dan perasan jeruk nipis diamkan 20 menit kemudian bilas dgn air sisihkan
2. Campur potongan ayam dgn saos tiram garam lada halus bubuk kaldu dan bawang putih halus & kocokan telur aduk rata.
4. Campur tepung serbaguna dgn maizena garam lada halus aduk rata.
5. Campur potongan ayam dgn tepung hingga selesai
6. Goreng dgn api sedang dan minyak banyakCampur semua bumbu yg sdh di haluskan dgn minyak panas aduk rata koreksi rasa jika sdh pas sajikan."
100,https://resepmamiku.com/tahu-kukus-siram-daging-ayam-udang-fransiskaailen,"1 bh tahu putih besar potong 2
150 gr daging ayam cincang
100 gr daging udang cincang
2 siung bawang putih haluskan
5 siung bawang merah haluskan
1 btg daun bawangiris tipis
Cabe iris
Kecap manis
Saus tiram
Garam,lada, penyedap jamur secukupnya
Air secukupnya
Minyak buat menumis",,"1. Taruh potongan tahu di wadah tahan panas. Kukus selama 10 menit
2. Tumis bawang putih , bawang merah sampai harum. Masukkan daging cincang. Masak sampai berubah warna.
3. Masukkan kecap manis, saus tiram, air, garam, lada, penyedap jamur. Masak sampai matang. Koreksi rasa
4. Siram di atas tahu kukus lalu taburi dengan daun bawang dan cabe."
101,https://resepmamiku.com/selada-banjar-orincookies,"250 gr daging sapi slice
50 ml kecap manis
1 sdm gula merah
3 cm kayu manis
4 bh cengkih
2 bh bunga lawang
Garam secukupnya
Lada bubuk secukupnya
Kaldu sapi secukupnya
Air secukupnya
Minyak untuk menumisBumbu sisa masak bistik
1 butir kuning telur rebhs
150 gr kentang potong yg di kukus
Air matang secukupnya
2 sdm bawang putih goreng
1 sdm mayonais Thousand Island @maestromayonais1 bh timun serut memanjang
Daun selada
1 bh wortel potong memanjang rebus
5 bh buncis potong rebus
2 bh telur rebus
Mayonai Thousand Island @maestromayonais","8 bh bawang merah
4 bh bawang putih
2 cm jahe
1 sdt pala bubuk",1. Haluskan kentang kukus beri margarine dan garam aduk rata1. Tumis bumbu halus hingga harum masukan daging slicw aduk rata masukan sisa bahan bistik aduk rata masak hingga daging matang.1. Campurkan semua bahan aduk rata mengunakan blender . Siap di gunakan..
102,https://resepmamiku.com/gulai-daun-singkong-teri-fika_ummurafkanz,"3 ikat daun singkong
Teri nasi, secukupnya
1 batang sereh, memarkan
1 telunjuk lengkuas, memarkan
1 daun jeruk
3 daun salam
1 buah santan instan (60gr)
600 ml air
Garam, gula pasir dan kaldu jamur sesuai selera","5 siung bawang merah
3 siung bawang putih
3 butir kemiri
2 cabe merah
1 sdt kunyit bubuk
1/2 keping terasi ABC","Pilih daun nya yang muda saja, cuci bersih lalu rebus sampai empuk dan lunak, angkat tunggu hangat peras airnya. Rajang kasar
Tumis bumbu halus sampai wangi, tambahkan sereh, lengkuas, daun salam,jeruk dan terinya, aduk lagi lalu tuang air, tunggu sampai mendidih masukkan daun singkong nya beri garam,gula, kaldu jamur setelah itu tuang santan nya, aduk sampai mendidih setelah itu matikan kompor. Siap disajikan."
103,https://resepmamiku.com/cumi-goreng-mentega-yscooking,"1 ekor cumi bunga
1 buah jeruk nipis
2 siung bawput cincang
1/2 bawang bombay iris
1 batang daun bawang iris
1 sdm mentega",,"1. Bersihkan kulit ari cumi, potong2 lalu beri jeruk nipis. Biarkan 15 menit. Bilas
2. Panaskan mentega, goreng cumi sebentar saja, angkat
3. Di wajan yg sama tumis bawput hingga wangi. Masukkan bombay dan saus, aduk rata sampai kental
4. Masukkan cumi dan daun bawang, aduk hingga rata. Sajikan"
104,https://resepmamiku.com/okonomiyaki-dapoerliandra,"100 gr kobe tepung bakwan kress
200 ml air
250 gr cumi
2 butir telur
50 gr wortel diparut kasar
50 gr timun Jepang diparut kasar
2 batang daun bawang
5 sdm minyak sayur
Bahan saos
6 sdm saos tomat
3 sdm Saos tiram Selera
1/2 sdt gula pasir
Toping
secukupnya Mayonaise
1 sachet Bon Cabe
1 lembar Nori plain iris tipis",,"1. Siapkan bahan. Campurkan Kobe Tepung Bakwan Kress dengan air.
2. Tambahkan bahan bakwan lainnya, aduk hingga rata.
3. Panaskan teflon, ambil 2 sendok sayur adonan. Panggang hingga matang, balik sekali.
4. Buat saos Okonomiyaki: campur gula, saos tiram, saos tomat, aduk sampai gula larut.
5. Tata Okonomiyaki, taburi bon cabe, tuang saos Okonomiyaki, mayonaise. Kemudian taburi dengan potongan Nori. Siap disajikan."
105,https://resepmamiku.com/nasi-goreng-ayam-kari-ketutarsini,"2 piring Nasi putih
Secukupnya Daging ayam bagian dada boneless
1/2 bagian Bawang bombay cincang
3 siung bawang putih
2 sdt bubuk kari @demaderaas.id
Secukupnya kaldu jamur & garam
Kecap manis (optional/ aku skip)
Sayurannya sesuaikan selera (aku pakai wortel & buncis)
2 buah cabai merah kriting potong serong
1 sdt ghee untuk tumis (bisa ganti dgn butter/minyak goreng biasa)",,"Panaskan ghee, masukkan daging ayam dan beri 1 sdt bubuk kari, tumis hingga daging matang / berubah warna
Masukkan bawang bombay & bawput tumis hingga harum, kemudian tambahkan cabai & sayuran, masak hingga agak layu
Masukkan nasi putih, beri tambahan 1 sdt bubuk kari, kaldu jamur & garam, aduk rata, koreksi rasa
Jika suka bsa tambahkan kecap manis & bawang pre, aduk2 , angkat & sajikan"
106,https://resepmamiku.com/risoles-ragout-ayam-christinsetiorini,"Bahan kulit:
125 gr tepung terigu protein sedang
150 ml susu cair
150 ml air matang
1 butir telur
1/4 sdt garam
1/4 sdt kaldu bubuk
1 sdm mentega (lelehkan)/minyak goreng",,"1. Dalam wadah tepung masukkan campuran air dan susu sedikit demi sedikit sambil diaduk sedikit di keplok2 (supaya gluten terbentuk sehingga tidak mudah robek) lakukan sampai habis.
2. Tambahkan kocokan telur garam dan kaldu bubuk. Terakhir masukkan mentega leleh.
3. Diamkan adonan sekitar 1 jam supaya rileks dan adonan nya nanti elastis. Cek kekentalan, bila kurang encer tambahkan air.
4. Dadar pada teflon dengan api sedang.1. Tumis Bombay dan bawang putih dengan margarin sampai harum. Masukkan potongan ayam, wortel dan kentang yg sudah direbus. Tambahkan bumbu2, susu cair dan air kaldu.
2. Aduk rata, lalu tambahkan larutan tepung terigu.
3. Tes rasa. Terakhir tambahkan daun seledri cincang.aduk kembali hingga rata"
107,https://resepmamiku.com/risol-mayo-dhora_kusumadewi,"Bahan Kulit :
100 gr tepung terigu
1 sdm maizena
150 susu cair uht
150 air
1 sdm minyak
Garam
Peyedap/lada jika suka
Pelapis :
Terigu, telur, panko yg diblender
Isian :
Smoked beef, telur rebus, keju cheedar
180 gr mayonaise 2 sdm kental manis (bisa utk 15 buah)",,"1. Campur semua bahan, aduk saring. Diamkan kurleb 30 menit.
2. Ambil secukupnya (saya 1/2 centong sayur lbh sedikit) masak di atas wajan datar yg telah dioles minyak tipis dg api sedang cenderung kecil.
3. Tunggu sd matang, saat pinggirannya mengelupas dari dasar wajan, angkat.
4. Isi dg isian, rekatkan, masukkan ke tepung terigu, telur, dan panko.
5. Goreng dengan api besar sebebtar saja untuk mematangkan kulit dan pelapisnya."
108,https://resepmamiku.com/sambel-kentang-teri-kacang-fransiskaailen,"1 kg kentang
250 gr kacang goreng
200 gr teri medan goreng
Air Kapur secukupnya (ambil beningnya)
2 asam matang (larutkan dengan sedikit air)
1 sdt garam
Gula pasir
gula merah","cabe kriting Merah
7 bawang merah
5 bawang putih","1. Kentang dicuci bersih, lalu di parut. panjang-panjang. Rendam dg air kapur selama 1jam, cuci bersih kembali. Beri garam lalu rendam kembali selama 15 menit
2. Tumis bumbu halus sampai wangi, air asam dan gula merah,gula pasir tumis sampai air menyusut,dan kental angkat biarkan dingin.
3. Goreng kentang dalam minyak panas yg banyak sampai kentang terendam, goreng dengan api sedang. Jangan dibolak-balik ketika menggoreng, bisa menyebabkan kentang menggumpal. Balik kentang sesekali ketika menjelang kering ya. Dan goreng hingga kecoklatan, angkat tiriskan. Biarkan dingin
4. Masukan kentang pada bumbu yg sudah dingin aduk hingga tercampur rata tambahkan kacang goreng dan teri."
109,https://resepmamiku.com/jantung-pisang-kuah-santan-ketutarsini,"2 jantung pisang
2 lbr daun salam
Santan (aku: santan instan 1 sachet)
Secukupnya garam kaldu jamur, gula pasir","5 butir bawmer
3 siung bawput
3 butir kemiri
1 ruas jari kunyit
2 buah cabai merah kriting (bisa skip)
1 buah cabai rawit","Potong2 jantung pisang (pastikan pisau yg dipakai diolesi minyak goreng dlu yah), rebus jantung pisang hingga empuk, kemudian peras airnya, sisihkan
Haluskan bahan bumbu halus menggunakan chopper dari @mecoo.id_official
Tumis bumbu halus & daun salam hingga harum, tambahkan air putih, masukkan jantung pisang rebus, bumbui dg garam kaldu jamur gula, koreksi rasa
Terakhir tambahkan santan, masak sebentar , matikan api kompor, sajikan"
110,https://resepmamiku.com/sambal-goreng-terong-jengkol-dita_dwistyani,"1 bh terong, potong2
200 gr jengkol rebus","1 sdm bumbu dasar merah (bamer,baput,cabai merah/keriting) boleh juga di tambah jahe,laos dan kemiri saat membuat bumbu dasar merah
5 bh cabai keriting, iris serong (ini optional, karena aku pengen bikin yg pedes)
1 bh tomat
1⁄2 sdt garam
1 sdt kaldu jamur
1⁄2 sdm gula
Kecap manis secukupnya
Saos tiram secukupnya","1. Goreng terong dan jengkol setengah matang dan tiriskan
2. Tumis bumbu dasar merah, lalu masukkan irisan cabai keriting dan tomat
3. Masukkan terong goreng dan jengkolnya
4. Beri garam, gula, kaldu jamur dan air secukupnya
5. Beri kecap manis dan saos tiram, aduk merata
6. Koreksi rasa dan siap disajikan"
111,https://resepmamiku.com/ikan-acar-kuning-matthewmaureen,"500 gr ikan kembung Salem ,Potong 2
2 bh timun buang bijinya potong panjang
1 b wortel kupas lalu potong korek
2 lbr daun salam
35 ml santan kental
Garam, kaldu jamur, air secukupnya","6 siung bawang merah
3 siung bawang putih
3 btr kemiri
5 bh cabe merah keriting
7 bh cabe rawit merah","1. Cuci bersih potongan ikan lalu bersihkan kemudian beri perasan jeruk nipis aduk-aduk diamkan 10 menit. Goreng 1/2 kering lalu angkat, sisihkan
2. Tumis bumbu halus hingga harum masukkan daun salam aduk rata. Tuang air secukupnya tambahkan garam, kaldu jamur, gula, santan aduk-aduk sebentar hingga rata.
3. Masukkan potongan ikan aduk -aduk kemudian masukkan potongan timun, wortel aduk-aduk.
4. Masak hingga cukup matang dan bumbu meresap, gunakan api cenderung kecil. Koreksi rasa
5. Angkat siap disajikan"
112,https://resepmamiku.com/tumis-kol-kucai-indahdapur,"100 gr ayam fillet, iris2
10 buah bakso sapi, iris2
2 butir telur, orak arik
1 buah wortel ukuran besar, potong korek api
12 lembar kol/ 1 buah kol ukuran sedang, rajang kasar
1/2 ikat kucai (bisa diganti 2 batang daun bawang), potong2
1 sdm kecap asin
1 sdm saus tiram
1 sdt garam
1 sdt gula pasir
1 sdt kaldu jamur
1/2 sdt merica bubuk
4 sdm minyak sayur","5 buah cabai rawit merah
5 buah cabai merah keriting
2 buah cabai merah besar
5 siung bawang merah
3 siung bawang putih","1. Panaskan minyak, tumis bumbu iris hingga harum.
2. Masukkan ayam, bakso & wortel, tumis hingga ayam berubah warna.
3. Masukkan kol, telur orak arik & seasoning (bumbu2). Masak dengan api besar hingga setengah matang (hingga kol agak layu).
4. Masukkan kucai & beri sedikit air bila perlu.
5. Koreksi rasa & sajikan."
113,https://resepmamiku.com/spaghetti-sosis-diana_didie_,"225 gr pasta spaghetti
1 bungkus saus spaghetti Delmonte – 1 siung bawang bombai (ukuran sedang)
3 buah sosis, potong kecil-kecil
2 sdm saos tomat Delmonte
1 sdt oregano kering
2 sdm minyak goreng
1 sdt garam (untuk merebus spaghetti)",,"1. Didihkan air di dalam panci kemudian masukkan minyak goreng, garam dan pasta spaghetti. Masak hingga matang.
2. Panaskan minyak goreng lalu tumis
bombai. Masak hingga harum, masukkan sosis, masak hingga sosis matang.
3. Masukkan saus spaghetti @delmonteindonesia aduk rata. Masak hingga meletup-letup. Angkat
4. Tata dalam kotak bekal lalu hias sesuai selera."
114,https://resepmamiku.com/udang-telur-asin-fitriyas_widodo,"250 gr udang
50 gr tepung bumbu air (untuk pencelup udang)
50 gr tepung bumbu 25 gr terigu (untuk adonan kering)",,"Buang kulit udang,sisakan kepala dan ekor lalu belah udang untuk membersihkan
Lumuri udang dg jeruk nipis,lalu bilas bersih
Celup udang ke adonan basah dan gulingkan ke adonan kering
Panaskan secukupnya BERTOLLI CLASSICO Olive oil
Goreng udang sampai garing dan sisihkanPanaskan butter,tumis bawang putih,cabe dan daun bawang sampai wangi
Masukan telur asin, tumis sampai berbuih
Masukan air yang telah di campur bumbu
Tuang susu lalu masak sampai kental
Masukan udang dan aduk rata, sajikan"
115,https://resepmamiku.com/ayam-bakar-kecap-dapur_izma,"Bahan Marinasi Ayam :
1 ekor ayam, potong-potong
1 buah jeruk nipis
1 sdt garam
1 sdt kaldu bubuk
5 Sdm kecap manis
1 sdm air asam jawa, opsional
Bahan Bumbu Halus :
4 siung bawang putih
5 siung bawang merah
2 butir kemiri
3 cm kunyit
3 cm lengkuas
5 buah cabe merah keriting
1 Sdt ketumbar sangrai
1 sdt terasi
Secukupnya minyak goreng
Bahan Lainnya :
1 batang serai, geprek
2 Lembar daun salam
1 Sdm margarin
1⁄2 sdt merica
1 Sdt garam
1⁄2 sdt kaldu bubuk
1 Sdm gula pasir
4 sdm kecap manis
400 ml air
Bahan Oles :
Secukupnya bumbu ungkep
2 sdm margarin",,"Masukkan garam secukupnya dan perasan jeruk nipis ke dalam ayam, aduk rata. Diamkan 5-10 menit lalu bilas, tiriskan.
Masukkan kecap manis, air asam jawa, garam, dan kaldu bubuk, aduk rata, tutup dengan plastik wrap lalu diamkan 3-4 jam atau semalaman di dalam kulkas.
Haluskan bawang putih, bawang merah, kemiri, lengkuas, kunyit, ketumbar, terasi, cabai merah, dan sedikit minyak dengan blender lalu tumis hingga setengah matang.
Masukkan serai, daun salam, merica, dan margarin tumis hingga matang kemudian masukkan ayam, aduk rata.
Tambahkan air, kecap manis, garam, kaldu, dan gula pasir masak hingga meresap di api sedang selama 25 menit, tiriskan.
Sisihkan bumbu ungkepan ke dalam mangkuk lalu campurkan dengan margarin, aduk rata.
Panaskan wajan, masukkan ayam lalu oles dengan bumbu oles, panggang hingga matang.
Ayam bakar kecap siap disajikan dengan pelengkap."
116,https://resepmamiku.com/semur-telur-tahu-dapur_dyna,"6 butir telur rebus kupas
10 potong tahu
4 sdm kecap manis
2 sdm minyak sayur 600 ml air untuk memasak secukupnya
3 siung bawang merah dirajang kasar","2 lembar daun salam
2 lembar daun jeruk
1 batang serai
5 cm lengkuas1 sdt merica
3 butir kemiri
2 siung bawang putih
4 siung bawang merah sedikit pala","1.) panaskan minyak goreng goreng tahu sebentar aja, sisihkan.
2.)tumis bawang merah sampai harum kemudian masukan bumbu halus,bumbu rempah masukan telur,tahu,aduk rata
3.)kemudian masukan air,.kecap manis ,gula & garam. Masak sampai matang dan kuah menyusut. Koreksi rasa.
4.)sajikan semur telur tahu di mangkuk sajikan taburi bawang merah goreng."
117,https://resepmamiku.com/sambal-goreng-baby-nila-dita_dwistyani,"1 pack Baby nila
1 bh jeruk nipis","3 siung bawang merah
2 siung bawang putih
10 bh Cabai rawit/secukupnya
5 Cabai keriting merah/secukupnya
1 bh tomat1 sdt garam
1 sdt kaldu jamur
1⁄2 sdt lada bubuk
1⁄2 sdm gula pasir
1⁄4 blok (10 gr) gula merah
1 btg sereh
2-3 lbr daun jeruk
2 sdm Kecap manis ( secukupnya)","1. Setelah dicuci bersih marinasi ikan dengan garam dan jeruk nipis , kemudian, setelah 15 menit, goreng ikan. Sisihkan
2. Tumis bumbu halus dan herbs hingga wangi. Aduk merata hingga bumbu matang.
3. Masukkan ikan yang sudah di goreng
4. Tambahkan gula, garam, lada bubuk dan kaldu jamur
5. Beri sedikit air, aduk merata.( jika suka manis, boleh di tambahkan kecap manis)
6. Biarkan air menyusut dan kering, kemudian koreksi rasanya dan siap deh disajikan"
118,https://resepmamiku.com/tahu-cabe-garam-ketutarsini,"Tahu putih potong2 dadu
Bawang putih
Cabai rawit
Cabai merah keriting
Bawang pre
Secukupnya kaldu jamur, garam & gulapasir5 sdm tepung tapioka
3 sdm tepung terigu
Secukupnya garam & merica bubuk",,"Cincang bawang putih & cabai menggunakan chopper @mecoo.id_official
Balurkan tahu dgn bahan tepung hingga rata
Goreng tahu hingga matang, angkat & tiriskan minyaknya
Tumis bahan bumbu yg telah di chop tadi, kemudian tambahkan bawang pre, bumbui dgn garam kaldu jamur & gula, koreksi rasa
Masukkan tahu goreng, aduk rata, angkat & sajikan"
119,https://resepmamiku.com/bola-nasi-ayam-sambal-matah-dapoerliandra,"Bahan Bola Nasi:
Nasi putih
Mayonaise
TaoKaeNoi Seaweed Spicy
Bahan Sambah Matah:
Cabe merah
Bawang merah
Daun jeruk
Serai
Merica bubuk
Gula pasir
Terasi
Minyak goreng
Perasan jeruk lemon
Bahan Ayam goreng:
Fillet Ayam
Bubuk bawang putih
Tepung terigu
Tepung maizena
Telur
Toping:
TaoKaeNoi Seaweed Spicy",,"1. Iris cabe merah, bawang merah, daun jeruk, dan serai masukan ke dalam wadah.
2. Tambahkan merica, gula, terasi ke dalam bumbu yang sudah diiris. Lalu Masukkan minyak goreng dan aduk perlahan.
3. Tambahkan perasan jeruk lemon lalu aduk hingga menyatu. Sisihkan1. Dalam wadah, masukan nasi, tambahkan mayonaise lalu tambahkan irisan Korean Roasted Seaweed Spicy.
2. Aduk rata, lalu bulatkan menggunakan tangan.1. Masukkan bubuk bawang putih dan tepung maizena ke dalam tepung terigu, lalu aduk rata.
2. Masukkan telur ke dalam wadah.
3. Celupkan ayam ke dalam wadah hingga ayam rata dengan telur.
4. Masukkan ayam ke dalam wadah tepung, balurkan kembali. Lakukan berulang hingga ayam habis.
5. Goreng hingga cokelat kematangan.
6. Susun nasi bulat seaweed, ayam goreng, dan siramkan dengan sambal matah. Lalu tambahkan irisan Korean Roasted Seaweed Spicy. disajikan."
120,https://resepmamiku.com/goreng-gurame-gurih-renyah-annasupriyanto,"70 ons lebih kurang ikan gurame
1 seset bubuk ikan siap saji
Garam secukupnya
Lada halus secukupnya
Full minyak biar tenggelam ikannya
1 btr jeruk nipis ambil airnya
Tepung beras/tepung maizena kira” 5 sdm",,"1. Cuci ikan dgn bersih
2. Kasi perasan jeruk nipis garam lada halus bubuk racik diamkan 30 mnt
3. Lumuri dgn tepung beras atau tepung maizena keseluruh permukaan ikan hingga full
4. Siapkan minyak panas goreng ikan dgn di japit bagian pala ikannya di bawah setelah megar baru seluruh badannya.
Happy cooking"
121,https://resepmamiku.com/kripik-kangkung-krispy-qiutin-kitchen,"1 ikat kangkung
250 gr tepung beras
1 sdm tepung tapioka
1 butir telur
1 sdt bawang putih bubuk
1 sdt ketumbar
1 sdt kunyit bubuk
Air 300 ml air
Garam, gula dan kaldu jamur secukupnya
Minyak untuk menggoreng",,"1. Siangi kangkung ,cuci bersih dan tiriskan
2 . Dalam wadah mangkok , masukan tepung beras dan tepung tapioka, bawang putih bubuk, ketumbar , kunyit bubuk , garam, gula dan kaldu jamur , masukan telur dan air adukk hingga rata. Adonan tidak terlalu encer dan tidak terlalu kental.
3. Panaskan minyak di wajan, masukan daun kangkung ke dalam adonan tepung satu persatu kemudian masukan ke dalam minyak , goreng hingga matang jangan lupa di balik.
4. Kripik kangkung krispy siap di sajikan"
122,https://resepmamiku.com/trancam-sayur-christinsetiorini,"3 lonjor kacang panjang, potong-potong 1⁄2 sentimeter
1 buah timun, potong 1⁄2 x 1⁄2 sentimeter
50 gram tauge pendek/tauge panjang
1 ikat daun kemangi, ambil ujungnya saja
1/4 butir kelapa parutan kelapa agak muda
Tempe goreng potong2","1 btr kemiri
1-2 siung bawang putih
2 buah cabai merah besar, buang bijinya /sesuai selera
2 buah cabai rawit
1 ruas jari kencur
1/2 sdk teh garam
Terasi sedikit bila suka
Gula jawa secukupnya","1. Sangrai sebentar, kemiri, bawang putih, kencur, cabai dan terasi.
2. Haluskan bumbunya lalu tambahkan garam dan gula merah.
3. Setelah bumbu halus campurkan bumbu tersebut dengan kelapa parut, kukus 15 menit supaya tidak cepat basi.
4. Campur semua bahan sayuran bersama bumbu kelapa.
5. Trancam pun siap disajikan."
123,https://resepmamiku.com/korokke-japanese-croquette-orincookies,"Bahan kentang :
400 gr kentang potong kecil
1/2 sdt garam
1/2 sdt lada bubuk
1 sdt unsalted butter
Bahan tumisan daging :
300 gr daging sapi giling
50 gr bombay cincang
1/2 sdt garam
1/2 sdt lada bubuk
1/2 sdt kaldu ayam / kaldu jamur
2 sdm minyak goreng
Bahan pelapis:
2 butir telur
3 sdm tepung terigu
Brand crumbs secukupnya
Isian:
Keju Kraft Quick Melt @kraft_id
Minyak untuk mengoreng",,"1. Tumis bawang bombay hingga layu lalu masukan daging giling beri garam lada gan kaldu bubuk masak hingga matang
2. Rebus kentang hingga empuk tiriskan.masih dalam keadaan panas tumbuh kentang hingga halus beri butter garam dan lada aduk rata
3. Campurkan kentang dan tumisan daging aduk rata.
4. Bentuk bulat adonan kentang isi potongan keju kraft quick melt lalu diamkan dalam kulkas selama 30 menit
5. Setelah itu gulingkan adonan kentang kedalam tepung lalu kocokan telur lanjut ke tepung roti lakukan hingga semuanya habis.
6. Goreng korokke hingga kuning kecoklatan. Sajikan."
124,https://resepmamiku.com/ayam-pandan-gurih-mama_aurel_aerilyn,"Bahan Ayam marinasi:
500 gram daging ayam bagian dada,diiris tipis.
3 siung putih,cincang halus.
1 ruas jahe,diparut.
3 sdm kecap manis
2 sdm kecap asin
1 sdt lada bubuk
1/2 sdt ketumbar bubuk
1/4 sdt kunyit bubuk
1 sdt kaldu jamur
1/2 sdt garam .","50 gram bawang bombay,iris
3 lembar daun pandan,potong pendek
200 ML @karasantan.id
200 ml air
20 buah cabe rawit merah utuh.","1.Cdmpur semua bahan ayam marinase.Aduk & diamkan dikulkas selama 30 menit.
2.Panaskan minyak sayur secukupnya.Tumis ayam sampai berubah warna selanjutnya masukan daun pandan & bawang bombay.Masak sampai daun pandan layu & keluar aroma semerbak.
3.Tuang @karasantan.id bersama air & cabe rawit utuh .Masak dgn api sedang sampai kuah santan menyusut & mengental.Cicipi rasa.Angkat.
4.AYAM PANDAN GURIH siap disajikan.Selamat mencoba."
125,https://resepmamiku.com/bakwan-jagung-manado-dapoerliandra,"350 gr jagung pipil
2 butir telur
1 bungkus Kobe Tepung Bakwan Kress
50 gr daun bawang iris
Secukupnya minyak goreng
Pelengkap: Boncabe level 15 rasa ikan Roa (saya ganti original)",,"1. Siapkan bahan. Kocok telur di wadah hingga rata. Masukkan Kobe Tepung Bakwan Kress.
2. Masukkan jagung, daun bawang, dan tambahkan1 sdm minyak goreng.
3. Ambil 1 sdm adonan, goreng dengan minyak panas hingga kuning keemasan.
4. Angkat, siap disajikan dengan pelengkap bon cabe level 15 rasa ikan Roa/Original"
126,https://resepmamiku.com/ayam-goreng-cabe-dapur_izma,"500 gram ayam, potong sesuai selera
1 sdm air jeruk nipis
2 lembar daun salam
2 lembar daun jeruk
3 cm lengkuas, geprek
1 batang sereh bagian putihnya, geprek
Secukupnya garam, gula dan kaldu bubuk
Secukupnya minyak goreng","6 siung bawang merah
3 siung bawang putih
5 buah cabe merah besar
7 buah cabe rawit merah
5 buah cabe merah keriting
1 Buah tomat","Cuci bersih ayam lalu beri air jeruk nipis dan garam. Marinasi selama 45 menit.
Panaskan minyak goreng secukupnya, goreng ayam hingga matang.
Tumis bumbu halus bersama lengkuas, sereh, daun salam dan daun jeruk hingga harum. Beri garam, kaldu bubuk dan gula secukupnya, aduk rata.
Masukkan ayam goreng ke dalam bumbu, lalu masak hingga bumbu meresap dengan ayam, koreksi rasa. Siap disajikan."
127,https://resepmamiku.com/sayur-koro-kentang-tahu-dhiahoddie,"250 gr kacang koro, rebus
300 gr kentang, goreng
200 gr tahu putih, goreng
5 buah tahu gembos
1 batang daun bawang
1 ruas lengkuas
2 lbr daun jeruk
20 buah cabe rawit utuh
Santan secukupnya
Gula, garam dan kaldu bubuk secukupnya","8 siung bamer
7 siung baput
3 butir kemiri
2 buah cabe merah
15 buah cabe rawit
1 ruas kunyit
1 ruas jahe
1 sdt ketumbar","1. Tumis bumbu halus, daun jeruk dan lengkuas sampai harum, beri air secukupnya.
2. Masukkan kacang koro, kentang, tahu, cabe rawit, gula, garam dan kaldu bubuk, masak sampai bumbu meresap.
3. Tuang santan dan daun bawang, aduk2 sampai mendidih, angkat dan siap di sajikan."
