,link,bahan,bumbu,metode
269,https://resepmamiku.com/gyoza-soup-yscooking,"250 gr daging cincang
5 ekor udang besar, cincang kasar
2 siung bawput parut
3 cm jahe parut
1/2 bawang bombay cincang kasar
1 batang daun bawang , iris
1 butir telur
2 sdm tapioka
1 sdm saus tiram
1 sdt minyak wijen
1/2 sdt gula
Garam, merica",,"1. Campur semua bahan di atas. Bungkus dgn kulit gyoza
2. Rebus di air mendidih sampai mengapung.
3. Kuah: tumis bawput sampai wangi, tuang air, didihkan kembali, beri kaldu bubuk, garam, merica. Masukkan gyoza dan daun bawang. Didihkan kembali dan beri sedikit minyak wijen"
270,https://resepmamiku.com/rawon-daging-sapi-dapur_dyna,"500 gram daging sapi (lebih enak pakai yang berlemak)
2 liter air
2 lembar daun salam
5 lembar daun jeruk
2 cm lengkuas , memarkan
2 batang serai, memarkan
1/2 sdm gula merah
Secukupnya garam","7 butir bawang merah
4 siung bawang putih
2 butir kemiri
3 buah cabe merah besar (buang bijinya)
2 cm jahe
2 cm kunyit
6 buah keluwek (ambil isinya, seduh air panas)
1 sdt terasi matang","1. Tumis bumbu halus sampai wangi, masukkan daun jeruk, lengkuas & serai , aduk2 sampai bumbu matang, matikan api, masukkan daging, aduk2 sampai berubah warna.
2. Tuangi air panas, masak sampai daging empuk dan bumbu meresap, masukkan labu siam, bumbui garam & gula merah, koreksi rasa, bila sudah pas matikan api, sajikan dengan pelengkap."
271,https://resepmamiku.com/strudel-noodle-sausage-jhamila99,"1 bungkus mie instan
1 butir telur, kocok lepas
3 sdm saus bolognese
2 buah sosis sapi/ayam
2 sdm kuntum brokoli, rebus
Secukupnya keju quickmelt, parut
2 lbr Kulit Pastry instan
1 buah kuning telur, utk olesan
Air secukupnya, utk merebus mie",,"1. Rebus mie, angkat dan sisihkan
2. Tambahkan telur, saus bolognese, aduk rata
3. Siapkan pastry instant, susun di tengah pastry mie, sosis, brokoli dan keju lalu potong2 sisi kanan kiri pastry dan lipat ketengah secara bergantian
4. Simpan dalam oven lalu olesi dengan kuning telur
5. Panggang strudel dg suhu 180c selama 20-25 menit atau sampai matang
6. Strudel mie sosis siap disajikan"
272,https://resepmamiku.com/telur-ceplok-asam-manis-indahdapur,"5 butir telur ayam, goreng ceplok
3 siung bawang merah, rajang
1/2 sdm baceman bawang purih
2 buah cabe merah keriting, rajang
1 batang daun bawang, iris 2 cm
1 sdm minyak goreng
Air, secukupnya","3 sdm saus tomat
1/2 sdm saus tiram
1/2 sdm kecap manis
Garam, gula pasir & merica bubuk, secukupnya","1. Panaskan minyak, tumis duo bawang hingga harum.
2. Beri air, masukkan cabe & seasoning.
3. Masukkan telur ceplok, masak hingga bumbu meresap & agak mengental.
4. Masukkan daun bawang, aduk rata.
5. Koreksi rasa & sajikan."
273,https://resepmamiku.com/tumis-tahu-kecap-yscooking,"3 buah tahu putih, potong2 goreng
2 siung bawput cincang
1/2 bombay iris
1 batang daun bawang
3 sdm kecap manis
1 sdm saus tiram
1/2 sdm gula
1 sdm kecap ikan
Garam, merica",,"1. Tumis bawpu sampai wangi, masukkan bombay
2. Setelah layu masukkan tahu dan bumbu, tuang air sampai setengah tumisan, koreksi rasa kembali
3. Masak sampai bumbu meresap dan kuah hampir habis
4. Masukkan daun bawang, angkat"
274,https://resepmamiku.com/garang-asem-desiestapp,"1 ekor ayam kampung ( pilih yang muda )
1200 ml air kaldu ayam
400 gram tomat hijau
Cabe rawit merah ( boleh utuhan atau diiris)
2 ruas lengkuas
1 batang sereh
4 lembar daun salam
5 – 6 sdm air jeruk nipis ( pengganti wuluh )
Garam, gula pasir, kaldu bubuk, merica bubuk sesuai selera","8 siung bawang merah
5 siung bawang putih
3 kemiri sangrai","1. Rebus ayam kampung, buang lemak yang mengapung. Ambil air kaldu nya 1200 ml.
2. Tumis bumbu halus beserta salam, sereh, lengkuas.
3. Tambahkan air dan ayam. Masak hingga ayam lebih matang.
4. Masukkan cabe rawit. Air jeniper. Serta garam gula dll. Cicipin
5. Masukkan irisan tomat hijau, masak jangan terlalu lama. Karena nanti masih dikukus lagi.
6. Bungkus ayam dan kuah dengan daun pisang. Kukus 30 menit saja.
Sajikan panas."
275,https://resepmamiku.com/semur-jengkol-pedas-ilma_ilma24,"250gr jengkol
2 sdm bamer goreng
1 btg sereh
3 cm lengkuas
2 lmbr daun salam
2 lmbr daun jeruk
4sdm kecap manis
1 keping gula jawa sisir
1 sdt kaldu jamur
garam secukupnya
250 ml air","1 sdt ketumbar
1 sdt merica
3 btr kemiri
secuil pala
sejumput jinten
5 siung baput
2 siung bamer
15 cabe rawit
5 cabe kriting","rebus jengkol dg 1sdm kopi hitam sampe empuk gunanya untuk mengurangi bau jengkol. tiriskan lalu bejek 1 persatu biar gepeng
panaskan minyak tumis bumbu halus bersama sereh, lengkuas, daun jeruk, daun salam hingga keluar minyak
tambahkan kaldu jamur, gula jawa, dan garam secukupnya
masukan jengkol tumis sebentar lalu tambahkan air
masukan kecap manis, masak hingga air menyusut dan minyak keluar
terakhir masukan bamer goreng, aduk merata, matikan api sajikan"
276,https://resepmamiku.com/balado-kentang-udang-tofu-matthewmaureen,"2 bh tofu potong2 lalu goreng hingga matang
4 bh kentang kupas l, potong2 lalu goreng
300 gr udang basah
Garam, kaldu jamur, air, gula merah secukupnya","10 bh cabe merah keriting
7 bh cabe rawit merah
8 siung bawang merah
1 siung bawang putih
1 bh tomat uk.besar","1. Tumis putih telur bikin orak-arik, sisihkan kemudian tumis udang sebentar cukup hingga berubah warna az kemudian masukkan bumbu halus aduk rata hingga harum
2. Tambahkan garam, kaldu jamur, gula dan air secukupnya masak hingga bumbu matang.
3. Masukkan tofu, kentang goreng, putih telur aduk-aduk sebentar hingga tercampur rata dan bumbu meresap. koreksi rasa
4. Angkat siap disajikan"
277,https://resepmamiku.com/bolu-gulung-premium-plasa-cake,"10 kuning telor
3 putih telor
70 gr gula
50 gr tepung kunci
15 gr maizena
15 gr susu bubuk
130 gr butter cair
1 sdt rhum",,"Loyang 26×26 cm
1. Ayak bahan kering,sisihkan
2. Mixer high speed telur dan gula hingga kental berjejak lalu turunkan ke speed rendah, masukkan bahan kering sebentar aja asal rata, jangan overmix. Matikan mixer.
3. Lalu masukkan butter rhum yang telah di cairkan. Aduk rata.
4. Tuang ke dalam loyang 26×26 yang telah di alasi dengan kertas baking ( sisakan sedikit, beri pasta coklat lalu buat motif marmer di atas adonan)
5. Hentakkan beberapa kali
6. Panggang suhu 190-200 20-25 menit. (Oven tlah dipanaskan 15 menit sebelumnya)
7. Setelah matang, keluarkan cake lalu langsung gulung kemudian buka kembali tunggu hingga suhu ruang.
8. Setelah suhu ruang oles butter cream dan beri keju parut, gulung kemudian padatkan.
9. Oles bagian luar dengan butter cream kemudian hias dengan keju gondrong."
278,https://resepmamiku.com/asem-asem-patin-mariaulfah1357,"500 gr ikan patin, potong-potong
1 buah tomat, iris
3 buah cabe merah, iris
5 buah cabe rawit utuh
2 lembar daun salam
2 ruas lengkuas, geprek
Air asam Jawa secukupnya
Garam & gula merah secukupnya
Air secukupnya
1 buah jeruk nipis
Minyak untuk menumis","6 siung bawang merah
6 siung bawang putih
1 ruas kunyit","1. Bersihkan ikan, lumuri dengan air jeruk nipis, diamkan 15 menit lalu bilas sampai bersih.
2. Tumis bumbu halus sampai matang, beri air, aduk. Masukkan daun salam, lengkuas, tomat, cabe merah, gula merah, garam, air asam Jawa, aduk. Setelah mendidih, masukkan ikan patin, aduk & masak sampai matang. Terakhir masukkan cabe rawit utuh, aduk-aduk sebentar lalu angkat."
279,https://resepmamiku.com/tumis-sayur-baso-dita_dwistyani,"50 gr udang
10 bh baso, potong2
1 bh sosis
1 bh wortel
2 bh putren (baby corn)
1 gengam sawi putih
1 btg bunga bawang (ganti dgn bawang daun juga bisa)
Seledri secukupnya
2 bh cabai merah besar","4 siung bawang putih,geprek dan cincang
1⁄4 sdm garam
1⁄2 sdm kaldu jamur
1 sdm gula
1 sdt lada bubuk
1⁄2 sdm saos tiram","1. Tumis bawang putih hingga wangi, masukkan baso dan sosis, kemudian udang
2. Masukkan jagung muda dan wortel aduk merata, dan beri air secukupnya
3. Tambahkan bumbu2 seperti garam, gula, kaldu jamur, lada bubuk dan saos tiram
4. Masukkan sawi, masak hingga matang dan masukkan irisan cabai besa, irisan bunga bawang dan seledri
5. Koreksi rasa dan siap di sajikan"
280,https://resepmamiku.com/sambal-tumpang-desiestapp,"Bahan Halus :
450 gram an tempe ( 300 gram tempe semangit lebih ke arah busuk, 150 gram tempe baru )
12 buah cabe merah keriting ( selera kamu saja)
5 buah rawit merah ( selera)
7 buah bawang merah
5 buah bawang putih
3 buah kemiri
1 ruas besar kencur
Bahan Cemplung :
1 liter air
Tahu yang sudah digoreng
1 blok gula Jawa 60 – 70 gram
1 sachet santan kecil ( 60 ml )
2 lbr salam
2 lbr daun jeruk
2 ruas lengkuas geprek
Garam, lada, kaldu secukupnya",,"1. Rebus semua bahan halus diatas, kemudian tiriskan dan haluskan. Boleh diuleg ataupun diblender. .
2. Siapkan air dalam panci, rebus semua bumbu halus dan Cemplung. Kecuali santannya. .
3. Setelah mendidih tambahkan santan aduk2 tambahi garam lada dll nya. Cicipin. .
4. Masak sampai bumbu meresap dan kuah terlihat hampir2 medok. Yang pasti bumbu juga harus meresap di tahunya. Matikan api."
281,https://resepmamiku.com/ggoma-kimbab-mini-kimbab-rachelviann,"Bahan A :
250 gr short grain rice/beras jepang
Air sesuai takaran masing2(pakai jari)
Bahan B :
Sejumput garam(sesuai selera)
1/sdm minyak wijen
1/2 sdt wijen sangrai
Bahan Tambahan
2 lembar nori potong jd 4 tiap lembarWortel iris korek api panjang
Dadar telur iris panjang
Danmuji iris panjang(acar lobak kuning)
Bayam rebus secukupnya1 sdt mustard
1 sdt kecap asin
1 sdt sesame oil
1 sdm madu
1 sdt rice vinegarMinyak wijen secukupnya
Wijen sangrai",,"sambil menunggu nasi matang siapkan sayuran terlebih dahulu
rebus bayam sebentar lalu saring peras beri sedikit kecap asin minyak wijensedikit wijen lalu sisihkan
tumis sebentar potongan wortel dgn minyak wijen dan sejumput garam lalu sisihkan
siapakan bahan A setelah matang panas2 tambahkan bahan B aduk rata
potong nori menjadi 4 bagian
beri sedikit nasi(tidak usah full)
tata bahan isian lalu gulung
oles kimbab dgn minyak wijen dan taburi wijen sangrai
sajikan dgn saus mayak"
282,https://resepmamiku.com/chinese-chili-oil-chicken-yscooking,2 dada ayam fillet iris tipis,"1 sdm saus tiram
1 sdm kecap asin
1 sdm arak masak ( bole skip)
1/2 sdm maizena","1. Marinasi ayam selama 15 menit. Oles wajan dgn minyak, goreng ayam sampai kecoklatan , angkat
2. Di wajan yg sama tumis cabe, bawput, daun bawang, chili flakes , biji wijen sampai harum. Beri bumbu. Aduk rata
3. Masukan ayam, aduk rata. Angkat."
283,https://resepmamiku.com/tahu-isi-mayo-jhamila99,"500 gr tahu
215 tepung terigu
150 ml air
2 sdt kaldu jamur
1/2 sdt garam
3 batang daun bawang, iris",,"1. Dalam wadah, campur bahan isian lalu aduk rata
2. Adonan tepung, campur semua bahan, aduk sampai tercampur rata & tidak ada gumpalan terigu
3. Potong tahu menjadi 2 bagian. Beri adonan isian d tengah tahu lalu lumuri dg adonan tepung
4. Goreng tahu sampai berwarna kuning keemasan. Angkat & tiriskan
5. Tahu Isi Mayo siap disajikan"
284,https://resepmamiku.com/sambal-terong-udang-lim_henni,"300 gr terong (pot2 goreng)
100 gr udang kupas (cincang kasar)
Gula pasir/gula merah
Garam (sy skip)
Kaldu jamur
Minyak secukupnya","8 bh cabe merah keriting (blh tambahkan rawit)
6 siung bawang merah
4 siung bawang pth","Tumis bumbu halus hingga harum, masukkan udang tumis hingga udang matang, tambahkan garam, gula, air dikit. Setelah mendidih agak kental gt tuang terong yg uda digoreng, aduk2, angkat siap disajikan"
285,https://resepmamiku.com/pasta-simple-matthewmaureen,"100 gr makaroni (spiral/fusili)
30 gr keju parut
50 ml susu cair
2 siung bawang putih parut
1 sdm tepung terigu
1 sdt oregano oering
1 sdt parsley kering
1/4 sdt lada bubuk
100 ml air
Garam, kaldu jamur, secukupnya",,"1. Rebus makaroni hingga Al dente atau matang. Lalu tiriskan, sisihkan
2. Tumis bawang putih hingga harum masukkan tepung terigu aduk rata kemudian tuang air aduk rata.
3. Tambahkan garam, kaldu jamur, oregano, parsley, lada bubuk, susu cair aduk rata
4. Masukkan rebusan makaroni aduk rata koreksi rasa. Emakk suka nya agak basah , kembali ke selera masing-masing yah
5. Sajikan dengan pelengkap supaya makin enakk dan tetap menu sehat."
286,https://resepmamiku.com/spanakopita-rolls-ichasavitry,"16 lbr filo pastry, suhu ruang
100 gr butter, lelehkan",,"1. Buat isian. Panaskan 1 sdm minyak pada wajan. Tumis daun bayam hingga layu. Angkat dan peras hingga tidak mengandung air. Sisihkan.
2. Panaskan 1 sdm minyak. Tumis bawang bombai dan bawang putih hingga wangi dan layu. Masukkan daun bayam. Angkat dan tiriskan.
3. Dalam wadah, masukkan campuran bayam tadi. Tambahkan semua bahan isian. Aduk rata.
4. Siapkan 1 lbr filo pastry. Olesi butter. Ulangi hingga 4 lapisan filo pastry.
5. Panaskan oven 180C. Alasi baking tray dengan kertas roti.
6. Sendokkan bahan isian pada filo pastry (memanjang). Gulung rapat. Potong / gunting jadi 4 bh. Olesi butter. Atur pada baking tray.
7. Lakukan step 4 dan 5 hingga bahan habis.
8. Panggang dalam oven selama 25-30 menit hingga kecokelatan dan renyah. Matikan oven.
9. Sajikan selagi hangat sebagai camilan atau appetiser, dengan cocolan saus yoghurt atau sesuai selera."
287,https://resepmamiku.com/sayur-lodeh-pepaya-muda-lim_henni,"250 gr pepaya muda (parut kasar beri garam dikit aduk2, diamkan 10 menit, cuci bersih tiriskan)
200 gr kacang panjang
200 gr tempe (pot2 kemudian goreng bntr)
200 gr udang kupas
1 sdm ebi (rendam air dan tiriskan)
1000 ml santan sedang (aku bikin agak encer)
Garam, kaldu bubuk dan gula secukupnya
Air secukupnya
Minyak secukupnya2 batang sereh geprek
1 ruas lengkuas geprek
5 lmbr daun salam","8 siung bwng merah
6 siung bwng pth
5 batang cabe merah keriting
5 butir kemiri
2 cm jahe
1 sdt kunyit bubuk
1 sdt ketumbar","1. Tumis bumbu halus dan bumbu cemplung dgn myk hingga harum dan kering, masukkan udang dan ebi, masak hingga matang dan harum
2. Tuang santan dan air masukkan pepaya muda, kacang panjang dan tempe bumbui dgn garam,gula dan kaldu bubuk, masak hingga sayurnya matang, siap disajikan"
288,https://resepmamiku.com/abon-sapi-homemade-nana_hanif7,"250 gr daging sapi
Secukupnya air, untuk merebus
2 lbr daun salam
1 btg sereh
30 – 50 gr gula merah, sisir halus
130 ml @karasantan.id (2 saset)
Secukupnya air / air kaldu
Secukupnya garam
2 lbr daun jeruk","3 siung bawang putih
5 bh bawang merah
1 sdt ketumbar
1 ruas kunyit
1 ruas lengkuas","rebus daging hingga empuk, tiriskan
suir-suir daging, kemudian tumbuk, lanjut suir-suir kembali biar halus.
tumis bumbu halus sampai harum, masukkan daun jeruk. Tambahkan air / kaldu dan gula merah
masukkan daging suir, tambahkan santan, tambahkan garam, tes rasa. masak hingga air hampir habis.
kecilkan api kompor, lanjut masak dengan terus diaduk / dioseng hingga benar2 kering, warnanya berubah agak gelap dan terasa ringan. Matikan api, lanjut aduk hingga uap panasnya hilang
jika ingin lebih halus teksturnya bisa dihaluskan dengan chopper, simpan dalam wadah kedap udara"
289,https://resepmamiku.com/bakwan-penne-zitti-rigate-dapur_dyna,"50 gr LA FONTE PENNE ZITTI RIGATE direbus sampai empuk, tiriskan
1 buah tahu putih haluskan
1 buah wortel parut
80 gr tepung bumbu
50 gr tepung maizena
1 butir telur
1 batang daun bawang iris tipis
1 batang daun seledri iris tipis
Air secukupnya","1 sdt Merica bubuk
1 sdt baking powder","1. Campur semua bahan dan bumbu menjadi satu, aduk rata
2. Siapkan minyak goreng secukupnya, tuang menggunakan sendok makan. celupkan cetakan yg sdh berisi adonan, Gunakan api sedang cenderung kecil
3. Goreng hingga kecoklatan, sajikan"
290,https://resepmamiku.com/japanese-egg-roll-lim_henni,"6 butir telur (pisahkan kuning dan putih)
2 bh sosis kecil (pot dadu)
1 batang daun bawang (iris2)
1 bh wortel (pot dadu)
Garam, kaldu jamur, lada secukupnya",,"1. Kocok kuning telur tambahkan garam, kaldu dan merica, aduk hingga rata, sisihkan
2. Campur putih telur wortel sosis daun bawang, tambahkan garam, kaldu dan merica, aduk rata
3. Panaskan teflon beri minyak dikit ratakan, tuang campuran putih telur tipis2 gulung, terakhir tuang kuning telur, gulung lg"
291,https://resepmamiku.com/mie-iblis-ala-gacoan-mela-wati,"Mie telur urai burung dara direbus
Cabe sesuai selera, direbus, diulek","1sdm minyak kulitbawang putih
1sdm minyak wijen
1sdm saus tiram
1sdm kecap manis ( boleh dikurangi atau ditambahkan )
1sdm kecap asin
1sdt kecap ikan
Kaldu jamur/penyedap secukupnya","1. Aduk semua bumbu kedalam mangkuk bersama cabe.
2. Masukkan mie rebus, aduk , cek rasa, sajikan"
292,https://resepmamiku.com/tempe-kemul-indahdapur,"1/2 papan tempe, potong tipis menjadi 8 lembar",,"1. Panaskan minyak goreng, celupkan tempe ke dalam adonan tepung kemudian goreng hingga kecokelatan.
2. Angkat, tiriskan & nikmati selagi panas."
293,https://resepmamiku.com/picnic-roll-tilapia-albiyansmom,1 lembar puff pastry instan,,"1. Campur semua bahan isian di food processor hingga halus dan tercampur rata.
2. Siapkan puff pastry, kerat bagian sampingnya. Ambil 1/2 bahan isian lalu tata keju dan telur. Tutup lg dgn sisa bahan isian. Kepang selang seling puff pastry hingga rapat.
3. Oleskan bagian atasnya lalu beri taburan biji wijen.
4. Panggang di oven dgn suhu 200 selama 50-55 menit atau hingga matang."
294,https://resepmamiku.com/kaldu-ayam-desiestapp,"3 liter air
1/2 kg ayam ( boleh pake sayap, leher, dada, paha)
1 batang daun bawang
1 buah wortel
3 siung bawang putih geprek
1/2 buah bombay",,"1. Cuci bersih ayam, beri perasan jeniper diamkan 15 menit. Cuci kembali.
2. Dalam panci tumis bahan bahan diatas hingga harum dan layu.
3. Tambahkan air dan ayam.
4. Masak dengan api kecil kurang lebih 1 jam lamanya. Sampai air keruh dan berwarna kuning.
5. Setelah dingin kemudian saring ampasnya."
295,https://resepmamiku.com/tahu-bakso-ikan-saus-tiram-kina-nrl,"200 gram bakso ikan
3 buah tahu
3 Siung bawang putih
1⁄2 buah bawang Bombay
8 buah cabe merah keriting
6 batang daun bawang
2 sdm kecap manis
1 sdt saus tiram
1⁄3 sdt kaldu ayam
150 ml air putih",,"1. Potong tahu dan bakso ikan sesuai selera kemudian digoreng hingga matang dan kecokelatan.
2. Iris bawang putih, bawang bombay, cabe dan bawang daun
3. Tumis bawang putih bawang bombay dan cabe hingga harum dan matang. Kemudian masukkan 150 ml air putih. Kecap manis, saus tiram dan kaldu ayam. Aduk rata kemudian masukkan tahu dan bakso yang telah digoreng. Terakhir masukkan daun bawang dan masak hingga daun bawangnya layu"
296,https://resepmamiku.com/ragout-ayam-sayur-elvynnofianti,"Bahan Ragout :
1 buah bombay (cincang)
5 buah bawang putih (haluskan)
150 gr daging ayam (rebus, terus disuwir)
60 gr terigu
750 ml susu cair
175 gr wortel potong dadu (rebus)
200 gr kentang potong dadu (rebus)
1 sdt merica bubuk
1 sdt kaldu bubuk
3 sdm gula pasir (sesuai selera)
Garam secukupnya
1 batang seledri iris (saya skip)250 gr tepung terigu
1/2 sdt garam
1 butir telur ayam
500 ml air
2 sdm minyakLapisan 1: 8 sdm tepung terigu air secukupnya
Lapisan 2: Tepung roti secukupnya",,"1. Tumis bawang bombay dan bawang putih sampai harum.
2. Masukkan ayam, aduk rata.
3. Kecilkan api, masukkan terigu aduk rata hingga tepung cukup matang.
4. Masukkan susu cair, aduk rata kembali hingga mulai kental.
5. Masukkan wortel, kentang, dan bumbu lainnya. Masak hingga kental dan tercampur rata. Cek rasa, jika sudah ok, masukkan seledri iris, aduk rata. Isian siap digunakan.1. Campur semua bahan jadi satu. Pastikan adonan tidak ada yg bergerindil.
2. Cetak kulit satu per satu menggunakan teflon anti lengket
3. Isi kulit dengan isian ragout1. Ragout yang sudah diisi, lumuri dengan lapisan 1 kemudian gulingkan di lapisan 2
2. Goreng dengan api sedang sampai berwarna kecokelatan. Ragout siap disajikan"
297,https://resepmamiku.com/sayap-ayam-asam-manis-debbie_ariesthea,"1/2 kg Sayap ayam
1 bh Jeruk nipis, ambil airnya
2 siung Bawang putih, haluskan
Secukupnya garam dan lada
**Marinasi sayap ayam sekitar 15 menit, lalu goreng sampai matang.2 siung Bawang putih, cincang halus
1 bh Bawang bombay, iris tipis
2 sdm Saos sambal
4 sdm Saos tomat
1 sdm Saos tiram
Secukupnya Air
Secukupnya lada, kaldu jamur dan gula pasir",,"1. Tumis bawang putih dan bawang bombay sampai harum dan sedikit layu.
2. Tambahkan saos sambal, saos tomat, saos tiram, lada, kaldu jamur dan gula pasir dan kaldu jamur, test rasa.
3. Masukan air secukupnya. Kemudian tes rasa lagi yah (jangan sampai kebanyakan airnya).
4. Terakhir masukkan sayap ayam, masak sampai kuah mengental.
5. Angkat dan siap disajikan"
298,https://resepmamiku.com/plecing-kangkung-khas-lombok-indahdapur,"1 ikat kangkung, siangi
Garam, secukupnya
Air secukupnya untuk merebus5 buah cabai rawit merah
5 buah cabai merah keriting
2 buah tomat ukuran sedang
1 sdt terasi bakar asli lombok (wajib, karena ini kuncinya)
1/4 keping gula merah ukuran kecil
1/2 sdt garam
Sejumput penyedap rasa (aku skip, aku ganti kaldu jamur bubuk)
1 buah jeruk limau",,"1. Rendam kangkung dengan air garam minimal 30 menit, cuci bersih.
2. Rebus kangkung dengan menambahkan sedikit garam ke air rebusan hingga tingkat kematangan yang diinginkan, angkat. Rendam dengan air es untuk memberhentikan kematangan & agar warna kangkung tetap hijau, tiriskan.
3. Uleg semua bahan sambal, kecuali jeruk limau. Kemudian kucuri sambal dengan air jeruk limau, koreksi rasa.
4. Campur rebusan sayur dengan sambal.
5. Sajikan dengan taburan kacang tanah goreng.
NOTE : sebenernya plecing kangkung lombok lengkap tuh ada toge rebus & bumbu urapnya, tapi suami gak bisa makan itu jadi utk konsumsi sendiri isiannya aku sesuaiin."
299,https://resepmamiku.com/spaghetti-beef-luncheon-rosita_kitchendiary,"Spaghetti, rebus
Beef luncheon",,"Saute beef luncheon yg sudah dipotong kecil kecil.
Panaskan olive oil, masukkan bombay dan bawang putih, masak hingga layu dan harum, tambahkan saus tomat, aduk rata, beri garam, gula, merica, beef luncheon dan kaldu bubuk sapi, aduk rata, tambahkan air, masak hingga mendidih. Test rasa, terakhir tambahkan basil kering dan oregano kering, aduk rata.
Siapkan spaghetti yg sudah matang di piring, tambahkan saus bolognese beef luncheon, aduk rata. Sajikan."
300,https://resepmamiku.com/ikan-bakar-air-fryer-debbie_ariesthea,"1 kg Ikan nila
1 buah Jeruk nipis
3 sdm Kecap manis
Secukupnya Garam dan Kaldu jamur","5 bh Bawang merah
3 siung Bawang putih
2 bh Kemiri
1 sdm Ketumbar
5 bh Cabe merah","1. Cuci bersih ikan, lalu beri perasan jeruk nipis dan garam. Biarkan beberapa saat.
2. Tumis bumbu halus sampai harum, tambahkan garam, kaldu jamur dan kecap manis, aduk rata.
3. Masukkan ikan ke bumbu tumisan, balur sampai rata ke seluruh permukaan ikan, diamkan dulu beberapa saat sampai bumbu meresap ke ikan.
4. Panaskan terlebih dahulu Mecoo Air Fryer @mecoo.id suhu 200c selama 5 menit. Masukkan ikan ke cooking tray Mecoo Air Fryer @mecoo.id suhu 180c selama 25 menit (di menit ke 10 buka cooking tray, sebelum dibalik oles dulu ikannya dgn bumbu lalu balik ikan dan olesi lg dgn sisa2 bumbu, lanjut proses lagi sampai selesai).
5. Angkat dan sajikan dengan sambal dan lalapan ."
301,https://resepmamiku.com/chicken-nori-qiutin-kitchen,"300 gr fillet ayam, potong2
1/2 sdt ketumbar bubuk
1 sdm susu bubuk
1 bungkus nori , gunting kecil memanjang
Garam, merica dan kaldu jamur secukupnya",,"1. Masukan ke dalam mangkok , ayam fillet, ketumbar , susu bubuk, garam, merica dan kaldu jamur. Aduk hingga tercampur rata
2. Campur bahan tepung kering aduk rata, sisihkan. Campur bahan tepung basah aduk rata. Sisihkan.
3. Gulirkan daging ayam filet ke dalam tepung kering , kemudian masukan ke dalam tepung basah dan goreng ayam dalam minyak panas hingga matang. Angkat dan sisihkan
4. Siap untuk di hidangkan."
302,https://resepmamiku.com/burgushi-tilapia-albiyansmom,"200 gr Fillet Tilapia @regalsprings_id
2 porsi nasi hangat
1 sdm kecap asin
1 sdt minyak wijen
1 lembar nori
1/2 buah tomat
1/4 buah timun jepang
1 butir telur
Daun selada secukupnya
Tepung panir secukupnya
Tepung bumbu serbaguna secukupnya
Mayonese secukupnya",,"1. Lumuri fillet ikan tilapia dengan putih telur lalu balur dengan tepung bumbu. Goreng hingga matang. Tiriskan.
2. Bumbui nasi dengan kecap asin dan minyak wijen. Bagi menjadi 4 bagian, bentuk kotak lalu padatkan. Lumuri dgn kocokan telur kemudian balur dgn tepung panir. Goreng diminyak panas hingga kecoklatan. Angkat.
3. Penyajian : Siapkan 1 lembar nori, taruh 1 potong nasi. Tata sayuran dan tilapia yg sudah digoreng. Beri mayonese. Tumpuk kembali dgn nasi. Kemudian lipat nori diatas nasi. Siap disajikan."
303,https://resepmamiku.com/fettucini-rendang-ayam-dapur_dyna,"225 gr LAFONTE FETTUCINI – 31
500 gr ayam dipotong2
200 santan instan
100 gr kelapa sangrai
2 lembar daun salam
3 lembar daun jeruk
2 batang serai digeprek
2 buah buang lawang
2 buah cengkeh
1 btg kayu manis
2 buah kapulaga","20 siung bawang merah
10 siung bawang putih
30 gr kemiri
100 gr cabe merah
50 gr cabe rawit
2 cm kunyit
2 cm jahe
2 cm laos
1 sdm ketumbar bubuk
1 sdt merica bubuk
1 sdt jinten bubuk
1 sdt pala bubuk
500 ml air","1. Bumbu yg sudah dihaluskan, masukan wajan biarkan hingga wangi. Masukan air.
2. Masukan ayam, santan, kelapa sangrai yg sudah ditumbuk sampai keluar minyak, daun jeruk, daun salam, serai, bunga lawang, cengkeh, kayu manis.
3. Masak hingga menyusut airnya agar daging meresap bumbunya.
4. Masak FETTUCINI LAFONTE sampai matang kemudian tata di piring, taburi dengan parsley/basil kemudian siram dengan rendang ayam di atasnya."
304,https://resepmamiku.com/tempe-tahu-dan-telur-bacem-angela_hapsari,"4 telur rebus, kupas kulitnya (sy 6 telur)
1 papan tempe, potong sesuai selera
1 buah tahu ukuran besar, potong sesuai selera
1000 ml air kelapa
100 gr Gula merah
2 Asam jawa larutkan dlm air 2sdm
3 lembar daun salam
5 cm Lengkuas geprek
Kecap sesuai selera
1 sdt kaldu jamur
1 sdt garam","10 bawang merah
7 bawang putih
3 kemiri sangrai
1 sdt ketumbar sangrai","1. Panaskan air kelapa sampai mendidih, masukan bumbu halus, daun salam dan Lengkuas
2.Masukan Tempe dan Tahu tambahkan Kecap aduk rata lalu tambahkan Telur rebus, masukan larutan asam Jawa, garam dan kaldu jamur kecilkan api tutup pan agar bumbu meresap
3. Aduk sesekali, masak sampai air menyusut. Koreksi rasa
4. Tempe tahu bacem siap digoreng. Sajikan"
